Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
506,Briante Weber\weberbr01,PG,25,TOT,18,0,237,2.9,6.5,.442,0.6,1.7,.364,2.3,4.9,.469,1.2,1.5,.800,1.2,4.1,5.3,3.3,2.7,0.8,2.3,4.3,7.6
506,Briante Weber\weberbr01,PG,25,HOU,13,0,118,2.7,6.7,.409,1.2,2.7,.444,1.5,4.0,.385,1.2,1.2,1.000,0.9,4.6,5.5,4.0,3.1,0.9,2.1,5.5,7.9
506,Briante Weber\weberbr01,PG,25,MEM,5,0,119,3.0,6.4,.476,0.0,0.6,.000,3.0,5.7,.526,1.2,1.8,.667,1.5,3.6,5.1,2.7,2.4,0.6,2.4,3.0,7.3
507,David West\westda01,C,37,GSW,73,0,999,7.8,13.6,.571,0.1,0.3,.375,7.7,13.3,.576,2.2,2.8,.759,2.3,6.3,8.6,5.0,1.7,2.7,2.9,4.3,17.8
508,Russell Westbrook\westbru01,PG,29,OKC,80,80,2914,9.4,20.8,.449,1.2,4.0,.298,8.2,16.8,.485,5.2,7.0,.737,1.9,8.1,9.9,10.1,1.8,0.2,4.7,2.5,25.1
509,Andrew White\whitean01,SF,24,ATL,15,0,209,4.3,12.6,.342,3.1,8.4,.367,1.2,4.1,.292,0.2,0.7,.250,0.7,5.2,5.9,1.0,0.5,0.2,1.4,2.1,11.9
510,Derrick White\whitede01,PG,23,SAS,17,0,139,4.1,8.5,.485,2.1,3.4,.615,2.1,5.2,.400,3.6,5.2,.700,1.3,5.4,6.7,2.3,1.0,0.8,1.6,2.1,14.0
511,Okaro White\whiteok01,PF,25,MIA,6,4,80,3.2,7.2,.438,1.8,5.0,.364,1.4,2.3,.600,0.9,1.4,.667,1.4,3.6,5.0,0.9,0.5,0.5,0.5,2.7,9.0
512,Isaiah Whitehead\whiteis01,PG,22,BRK,16,0,180,8.0,17.2,.465,1.4,3.6,.389,6.6,13.6,.485,2.6,3.8,.684,0.8,4.4,5.2,4.0,1.6,0.4,4.8,4.6,20.0
513,Hassan Whiteside\whiteha01,C,28,MIA,54,54,1364,8.2,15.3,.540,0.1,0.1,1.000,8.2,15.2,.538,3.4,4.8,.703,4.6,11.7,16.3,1.4,1.0,2.5,2.4,3.5,19.9
514,Andrew Wiggins\wiggian01,SF,22,MIN,82,82,2979,6.9,15.7,.438,1.4,4.1,.331,5.5,11.6,.475,2.4,3.8,.643,1.0,3.3,4.3,1.9,1.1,0.6,1.7,2.0,17.5
515,Jacob Wiley\wileyja01,PF,23,BRK,5,0,33,1.1,4.4,.250,1.1,2.2,.500,0.0,2.2,.000,1.1,2.2,.500,2.2,9.8,12.0,2.2,1.1,0.0,0.0,4.4,4.4
516,Damien Wilkins\wilkida02,SF,38,IND,19,1,152,3.1,9.2,.333,0.9,4.3,.222,2.1,5.0,.429,0.7,0.9,.750,1.2,2.6,3.8,2.1,0.5,0.2,1.2,1.7,7.8
517,Alan Williams\willial03,PF,25,PHO,5,0,70,3.6,9.3,.389,0.0,0.0,,3.6,9.3,.389,3.1,4.6,.667,1.5,9.8,11.3,4.1,2.6,0.5,3.6,6.7,10.3
518,C.J. Williams\willicj01,SG,27,LAC,38,17,707,4.4,10.0,.442,1.1,4.0,.282,3.3,6.1,.546,0.7,0.8,.813,0.6,2.2,2.9,2.2,1.6,0.7,1.0,3.2,10.6
519,Derrick Williams\willide02,PF,26,LAL,2,0,9,4.0,16.0,.250,0.0,8.0,.000,4.0,8.0,.500,0.0,0.0,,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0
520,Lou Williams\willilo02,SG,31,LAC,79,19,2589,8.1,18.6,.435,2.6,7.2,.359,5.5,11.4,.484,6.0,6.8,.880,0.6,2.2,2.8,5.8,1.2,0.3,3.3,1.5,24.8
521,Marvin Williams\willima02,PF,31,CHO,78,78,2006,4.6,10.1,.458,2.3,5.5,.413,2.4,4.6,.512,1.8,2.2,.829,1.3,5.3,6.6,1.7,1.0,0.7,1.2,2.1,13.4
522,Matt Williams\willima05,SG,24,MIA,3,0,11,6.5,19.6,.333,3.3,16.4,.200,3.3,3.3,1.000,0.0,0.0,,0.0,3.3,3.3,0.0,0.0,0.0,3.3,3.3,16.4
523,Troy Williams\willitr02,SF,23,TOT,21,1,307,6.0,12.8,.468,1.3,4.5,.289,4.7,8.3,.563,2.3,3.5,.667,2.6,4.8,7.4,1.9,2.3,0.5,2.2,4.0,15.6
523,Troy Williams\willitr02,SF,23,HOU,4,0,17,4.2,19.1,.222,0.0,10.6,.000,4.2,8.5,.500,2.1,6.4,.333,2.1,6.4,8.5,2.1,2.1,0.0,2.1,4.2,10.6
523,Troy Williams\willitr02,SF,23,NYK,17,1,290,6.1,12.4,.490,1.4,4.1,.333,4.7,8.3,.567,2.4,3.4,.704,2.6,4.7,7.3,1.9,2.4,0.5,2.2,4.0,15.9
524,D.J. Wilson\wilsodj01,PF,21,MIL,22,0,71,4.6,8.1,.563,1.0,2.5,.400,3.5,5.6,.636,0.5,1.0,.500,1.0,4.1,5.1,1.5,1.5,0.5,2.0,3.5,10.6
525,Jamil Wilson\wilsoja02,SF,27,LAC,15,10,274,5.0,10.6,.469,3.5,8.3,.429,1.4,2.4,.611,0.3,0.5,.500,0.4,3.8,4.2,1.3,0.7,1.1,1.1,4.5,13.8
526,Justise Winslow\winslju01,PF,21,MIA,68,25,1680,4.4,10.5,.424,1.0,2.8,.380,3.4,7.7,.440,1.4,2.2,.635,1.4,6.5,7.9,3.2,1.2,0.7,1.6,3.0,11.3
527,Jeff Withey\witheje01,C,27,DAL,9,0,39,5.5,14.8,.375,1.8,9.2,.200,3.7,5.5,.667,0.9,1.8,.500,0.9,8.3,9.2,0.0,0.0,2.8,1.8,2.8,13.8
528,Nate Wolters\woltena01,PG,26,UTA,5,0,19,1.9,11.4,.167,0.0,0.0,,1.9,11.4,.167,0.0,0.0,,1.9,1.9,3.8,1.9,0.0,0.0,0.0,1.9,3.8
529,Brandan Wright\wrighbr03,PF,30,TOT,28,1,381,5.6,9.6,.578,0.0,0.0,,5.6,9.6,.578,2.0,3.1,.636,3.1,5.9,9.0,1.2,1.2,2.5,0.8,3.0,13.1
529,Brandan Wright\wrighbr03,PF,30,MEM,27,1,366,5.6,9.7,.576,0.0,0.0,,5.6,9.7,.576,2.1,3.2,.636,3.1,6.0,9.1,1.3,1.3,2.5,0.8,2.9,13.3
529,Brandan Wright\wrighbr03,PF,30,HOU,1,0,15,4.8,7.2,.667,0.0,0.0,,4.8,7.2,.667,0.0,0.0,,2.4,2.4,4.8,0.0,0.0,2.4,0.0,7.2,9.6
530,Delon Wright\wrighde01,PG,25,TOR,69,4,1433,5.0,10.9,.465,1.4,3.8,.366,3.6,7.0,.520,2.4,2.9,.829,1.1,3.8,5.0,5.0,1.8,0.8,2.0,2.0,13.9
531,Guerschon Yabusele\yabusgu01,PF,22,BOS,33,4,235,4.0,9.3,.426,1.8,5.7,.324,2.1,3.7,.583,2.3,3.4,.682,2.6,5.4,8.0,2.5,0.6,0.8,1.8,3.5,12.1
532,James Young\youngja01,SG,22,PHI,6,0,61,3.0,8.3,.357,1.8,5.9,.300,1.2,2.4,.500,2.4,3.5,.667,0.0,1.2,1.2,1.2,0.0,0.0,0.6,2.4,10.0
533,Joe Young\youngjo01,PG,25,IND,53,1,558,5.2,12.0,.430,1.6,4.3,.379,3.5,7.7,.458,1.4,1.9,.759,0.8,3.3,4.1,2.5,0.9,0.1,1.7,2.5,13.4
534,Nick Young\youngni01,SG,32,GSW,80,8,1393,5.2,12.6,.412,3.2,8.4,.377,2.0,4.2,.481,1.4,1.7,.862,0.5,2.7,3.2,0.9,1.0,0.2,1.0,2.6,15.0
535,Thaddeus Young\youngth01,PF,29,IND,81,81,2607,5.8,11.9,.487,0.8,2.5,.320,5.0,9.4,.531,0.8,1.3,.598,2.5,4.5,7.1,2.1,1.9,0.5,1.4,2.4,13.2
536,Cody Zeller\zelleco01,C,25,CHO,33,0,627,4.9,9.0,.545,0.1,0.2,.667,4.8,8.8,.542,3.5,4.9,.718,3.8,6.3,10.2,1.8,0.8,1.2,1.9,4.7,13.4
537,Tyler Zeller\zellety01,C,28,TOT,66,34,1109,6.1,10.8,.560,0.3,0.9,.357,5.7,9.9,.578,1.9,2.6,.722,3.6,6.3,9.9,1.5,0.5,1.1,1.5,4.1,14.3
537,Tyler Zeller\zellety01,C,28,BRK,42,33,703,6.4,11.7,.546,0.5,1.3,.385,5.9,10.4,.567,2.0,3.1,.667,3.2,6.7,9.9,1.4,0.4,1.1,1.8,4.0,15.4
537,Tyler Zeller\zellety01,C,28,MIL,24,1,406,5.5,9.3,.590,0.0,0.2,.000,5.5,9.1,.602,1.5,1.7,.895,4.2,5.7,9.8,1.7,0.6,1.2,1.1,4.3,12.5
538,Paul Zipser\zipsepa01,SF,23,CHI,54,12,824,3.5,10.2,.346,1.6,4.8,.336,1.9,5.4,.355,0.8,1.1,.760,0.6,5.2,5.7,2.0,0.9,0.7,1.9,3.8,9.5
539,Ante Zizic\zizican01,C,21,CLE,32,2,214,8.2,11.3,.731,0.0,0.0,,8.2,11.3,.731,3.5,4.9,.724,4.0,6.1,10.1,0.8,0.3,2.2,1.9,5.0,20.0
540,Ivica Zubac\zubaciv01,C,20,LAL,43,0,410,5.4,10.7,.500,0.0,0.1,.000,5.4,10.6,.504,3.4,4.5,.765,4.0,6.8,10.8,2.2,0.7,1.3,2.3,4.1,14.1
